sensor_id_temperature,sensor_type_temperature,location_temperature,lat_temperature,lon_temperature,timestamp_temperature,value_type_temperature,value_temperature,timestamp_new,sensor_id_humidity,sensor_type_humidity,location_humidity,lat_humidity,lon_humidity,timestamp_humidity,value_type_humidity,value_humidity,sensor_id_P1,sensor_type_P1,location_P1,lat_P1,lon_P1,timestamp_P1,value_type_P1,value_P1,sensor_id_P2,sensor_type_P2,location_P2,lat_P2,lon_P2,timestamp_P2,value_type_P2,value_P2
145,DHT22,3528,-0.286,36.067,2023-02-16 03:00:55.121987+00:00,temperature,14,2023-02-16 03:00:55+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:00:55.121987+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:00:55.121963+00:00,P1,26.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:00:55.121963+00:00,P2,14.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:03:34.955340+00:00,temperature,14,2023-02-16 03:03:34+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:03:34.955340+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:03:34.963681+00:00,P1,40.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:03:34.963681+00:00,P2,21.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:06:15.282495+00:00,temperature,14,2023-02-16 03:06:15+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:06:15.282495+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:06:15.282526+00:00,P1,74.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:06:15.282526+00:00,P2,40.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:08:55.491902+00:00,temperature,14,2023-02-16 03:08:55+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:08:55.491902+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:08:55.491438+00:00,P1,97.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:08:55.491438+00:00,P2,50.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:11:35.359243+00:00,temperature,14,2023-02-16 03:11:35+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:11:35.359243+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:11:35.358911+00:00,P1,120.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:11:35.358911+00:00,P2,58.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:14:14.900525+00:00,temperature,14,2023-02-16 03:14:14+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:14:14.900525+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:14:14.900525+00:00,P1,112.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:14:14.900525+00:00,P2,47.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:16:55.891094+00:00,temperature,14,2023-02-16 03:16:55+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:16:55.891094+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 03:19:48.088896+00:00,temperature,14,2023-02-16 03:19:48+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:19:48.088896+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:19:48.019686+00:00,P1,87.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:19:48.019686+00:00,P2,44.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:20:46.115958+00:00,temperature,14,2023-02-16 03:20:46+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:20:46.115958+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:20:46.136666+00:00,P1,87.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:20:46.136666+00:00,P2,44.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:22:15.932285+00:00,temperature,14,2023-02-16 03:22:15+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:22:15.932285+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:22:15.933701+00:00,P1,42.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:22:15.933701+00:00,P2,27.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:24:56.250749+00:00,temperature,14,2023-02-16 03:24:56+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:24:56.250749+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:24:56.420071+00:00,P1,89.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:24:56.420071+00:00,P2,28.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:27:35.616863+00:00,temperature,14,2023-02-16 03:27:35+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:27:35.616863+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:27:35.608073+00:00,P1,79.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:27:35.608073+00:00,P2,36.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:30:16.557492+00:00,temperature,14,2023-02-16 03:30:16+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:30:16.557492+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:30:16.557594+00:00,P1,63.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:30:16.557594+00:00,P2,24.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:32:56.685762+00:00,temperature,14,2023-02-16 03:32:56+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:32:56.685762+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:32:56.748867+00:00,P1,45.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:32:56.748867+00:00,P2,21.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:35:36.308340+00:00,temperature,14,2023-02-16 03:35:36+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:35:36.308340+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:35:36.329423+00:00,P1,43.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:35:36.329423+00:00,P2,20.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:38:16.320839+00:00,temperature,14,2023-02-16 03:38:16+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:38:16.320839+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:38:16.370399+00:00,P1,82.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:38:16.370399+00:00,P2,25.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:40:57.139046+00:00,temperature,14,2023-02-16 03:40:57+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:40:57.139046+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:40:57.139178+00:00,P1,109.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:40:57.139178+00:00,P2,27.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:43:36.485539+00:00,temperature,14,2023-02-16 03:43:36+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:43:36.485539+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:43:36.490303+00:00,P1,49.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:43:36.490303+00:00,P2,22.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:46:16.733615+00:00,temperature,14,2023-02-16 03:46:16+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:46:16.733615+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:46:16.733615+00:00,P1,62.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:46:16.733615+00:00,P2,22.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:48:58.008546+00:00,temperature,14,2023-02-16 03:48:58+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:48:58.008546+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:48:58.008757+00:00,P1,52.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:48:58.008757+00:00,P2,23.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:51:36.995890+00:00,temperature,14,2023-02-16 03:51:36+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:51:36.995890+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 03:54:17.754931+00:00,temperature,14,2023-02-16 03:54:17+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:54:17.754931+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:54:17.754936+00:00,P1,54.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:54:17.754936+00:00,P2,32.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:56:57.905822+00:00,temperature,14,2023-02-16 03:56:57+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:56:57.905822+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:56:57.902989+00:00,P1,80.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:56:57.902989+00:00,P2,26.0
145,DHT22,3528,-0.286,36.067,2023-02-16 03:59:38.246893+00:00,temperature,14,2023-02-16 03:59:38+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 03:59:38.246893+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 03:59:38.195367+00:00,P1,45.0,144,SDS011,3528,-0.286,36.067,2023-02-16 03:59:38.195367+00:00,P2,24.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:02:17.706522+00:00,temperature,14,2023-02-16 04:02:17+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:02:17.706522+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:02:17.706525+00:00,P1,43.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:02:17.706525+00:00,P2,27.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:04:58.294832+00:00,temperature,14,2023-02-16 04:04:58+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:04:58.294832+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:04:58.295082+00:00,P1,45.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:04:58.295082+00:00,P2,25.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:07:38.766712+00:00,temperature,14,2023-02-16 04:07:38+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:07:38.766712+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:07:38.765396+00:00,P1,59.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:07:38.765396+00:00,P2,22.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:10:19.018247+00:00,temperature,14,2023-02-16 04:10:19+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:10:19.018247+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 04:12:59.865811+00:00,temperature,14,2023-02-16 04:12:59+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:12:59.865811+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 04:15:38.953809+00:00,temperature,14,2023-02-16 04:15:38+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:15:38.953809+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:15:38.952001+00:00,P1,83.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:15:38.952001+00:00,P2,25.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:18:19.499859+00:00,temperature,14,2023-02-16 04:18:19+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:18:19.499859+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:18:19.437305+00:00,P1,48.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:18:19.437305+00:00,P2,24.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:20:58.964872+00:00,temperature,14,2023-02-16 04:20:58+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:20:58.964872+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 04:23:39.435054+00:00,temperature,14,2023-02-16 04:23:39+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:23:39.435054+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:23:39.435036+00:00,P1,72.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:23:39.435036+00:00,P2,24.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:26:19.656910+00:00,temperature,14,2023-02-16 04:26:19+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:26:19.656910+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:26:19.656594+00:00,P1,71.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:26:19.656594+00:00,P2,22.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:29:00.188110+00:00,temperature,15,2023-02-16 04:29:00+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:29:00.188110+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:29:00.191081+00:00,P1,42.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:29:00.191081+00:00,P2,29.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:31:39.817624+00:00,temperature,15,2023-02-16 04:31:39+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:31:39.817624+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:31:39.819213+00:00,P1,113.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:31:39.819213+00:00,P2,38.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:34:19.645101+00:00,temperature,15,2023-02-16 04:34:19+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:34:19.645101+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:34:19.645126+00:00,P1,103.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:34:19.645126+00:00,P2,36.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:37:00.653034+00:00,temperature,15,2023-02-16 04:37:00+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:37:00.653034+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:37:00.499404+00:00,P1,65.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:37:00.499404+00:00,P2,33.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:39:43.274450+00:00,temperature,15,2023-02-16 04:39:43+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:39:43.274450+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:39:43.559252+00:00,P1,60.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:39:43.559252+00:00,P2,36.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:42:20.411963+00:00,temperature,15,2023-02-16 04:42:20+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:42:20.411963+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 04:45:00.534206+00:00,temperature,15,2023-02-16 04:45:00+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:45:00.534206+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:45:00.535095+00:00,P1,68.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:45:00.535095+00:00,P2,28.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:47:40.666981+00:00,temperature,16,2023-02-16 04:47:40+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:47:40.666981+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:47:40.667066+00:00,P1,42.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:47:40.667066+00:00,P2,26.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:50:21.339568+00:00,temperature,16,2023-02-16 04:50:21+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:50:21.339568+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 04:53:01.144086+00:00,temperature,16,2023-02-16 04:53:01+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:53:01.144086+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:53:01.144100+00:00,P1,69.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:53:01.144100+00:00,P2,30.0
145,DHT22,3528,-0.286,36.067,2023-02-16 04:55:40.995631+00:00,temperature,16,2023-02-16 04:55:40+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:55:40.995631+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 04:58:20.726069+00:00,temperature,16,2023-02-16 04:58:20+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 04:58:20.726069+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 04:58:20.777953+00:00,P1,43.0,144,SDS011,3528,-0.286,36.067,2023-02-16 04:58:20.777953+00:00,P2,26.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:01:01.226935+00:00,temperature,17,2023-02-16 05:01:01+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:01:01.226935+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:01:01.228340+00:00,P1,49.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:01:01.228340+00:00,P2,26.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:03:41.881199+00:00,temperature,17,2023-02-16 05:03:41+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:03:41.881199+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:03:41.889685+00:00,P1,86.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:03:41.889685+00:00,P2,28.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:06:22.164082+00:00,temperature,17,2023-02-16 05:06:22+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:06:22.164082+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 05:09:01.998047+00:00,temperature,17,2023-02-16 05:09:01+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:09:01.998047+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:09:01.997745+00:00,P1,55.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:09:01.997745+00:00,P2,28.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:11:42.122383+00:00,temperature,17,2023-02-16 05:11:42+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:11:42.122383+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:11:42.122001+00:00,P1,44.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:11:42.122001+00:00,P2,24.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:14:22.768086+00:00,temperature,18,2023-02-16 05:14:22+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:14:22.768086+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:14:22.768108+00:00,P1,72.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:14:22.768108+00:00,P2,24.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:17:02.139076+00:00,temperature,18,2023-02-16 05:17:02+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:17:02.139076+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:17:02.138982+00:00,P1,81.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:17:02.138982+00:00,P2,30.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:19:42.165261+00:00,temperature,18,2023-02-16 05:19:42+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:19:42.165261+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:19:42.322075+00:00,P1,96.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:19:42.322075+00:00,P2,29.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:22:22.911807+00:00,temperature,18,2023-02-16 05:22:22+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:22:22.911807+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:22:22.910055+00:00,P1,75.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:22:22.910055+00:00,P2,31.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:25:03.197245+00:00,temperature,18,2023-02-16 05:25:03+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:25:03.197245+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 05:27:42.491853+00:00,temperature,19,2023-02-16 05:27:42+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:27:42.491853+00:00,humidity,100,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 05:30:23.218469+00:00,temperature,19,2023-02-16 05:30:23+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:30:23.218469+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:30:23.217388+00:00,P1,60.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:30:23.217388+00:00,P2,31.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:33:03.350333+00:00,temperature,19,2023-02-16 05:33:03+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:33:03.350333+00:00,humidity,100,144,SDS011,3528,-0.286,36.067,2023-02-16 05:33:03.403557+00:00,P1,64.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:33:03.403557+00:00,P2,34.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:35:43.069476+00:00,temperature,19,2023-02-16 05:35:43+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:35:43.069476+00:00,humidity,99,144,SDS011,3528,-0.286,36.067,2023-02-16 05:35:43.065592+00:00,P1,58.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:35:43.065592+00:00,P2,34.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:38:22.810449+00:00,temperature,20,2023-02-16 05:38:22+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:38:22.810449+00:00,humidity,99,144,SDS011,3528,-0.286,36.067,2023-02-16 05:38:22.759852+00:00,P1,55.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:38:22.759852+00:00,P2,29.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:41:03.662721+00:00,temperature,20,2023-02-16 05:41:03+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:41:03.662721+00:00,humidity,98,144,SDS011,3528,-0.286,36.067,2023-02-16 05:41:03.662679+00:00,P1,69.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:41:03.662679+00:00,P2,30.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:43:43.578785+00:00,temperature,20,2023-02-16 05:43:43+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:43:43.578785+00:00,humidity,98,144,SDS011,3528,-0.286,36.067,2023-02-16 05:43:43.710362+00:00,P1,77.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:43:43.710362+00:00,P2,27.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:46:24.036208+00:00,temperature,20,2023-02-16 05:46:24+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:46:24.036208+00:00,humidity,97,144,SDS011,3528,-0.286,36.067,2023-02-16 05:46:24.036000+00:00,P1,55.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:46:24.036000+00:00,P2,29.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:49:04.138319+00:00,temperature,20,2023-02-16 05:49:04+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:49:04.138319+00:00,humidity,97,144,SDS011,3528,-0.286,36.067,2023-02-16 05:49:04.138366+00:00,P1,91.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:49:04.138366+00:00,P2,28.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:51:43.945881+00:00,temperature,20,2023-02-16 05:51:43+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:51:43.945881+00:00,humidity,96,144,SDS011,3528,-0.286,36.067,2023-02-16 05:51:43.700157+00:00,P1,65.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:51:43.700157+00:00,P2,26.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:54:24.370704+00:00,temperature,21,2023-02-16 05:54:24+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:54:24.370704+00:00,humidity,96,144,SDS011,3528,-0.286,36.067,2023-02-16 05:54:24.370701+00:00,P1,82.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:54:24.370701+00:00,P2,28.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:57:04.094219+00:00,temperature,21,2023-02-16 05:57:04+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:57:04.094219+00:00,humidity,95,144,SDS011,3528,-0.286,36.067,2023-02-16 05:57:04.091398+00:00,P1,72.0,144,SDS011,3528,-0.286,36.067,2023-02-16 05:57:04.091398+00:00,P2,38.0
145,DHT22,3528,-0.286,36.067,2023-02-16 05:59:44.958302+00:00,temperature,21,2023-02-16 05:59:44+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 05:59:44.958302+00:00,humidity,95,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 06:02:25.124092+00:00,temperature,21,2023-02-16 06:02:25+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 06:02:25.124092+00:00,humidity,95,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 06:05:04.913877+00:00,temperature,21,2023-02-16 06:05:04+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 06:05:04.913877+00:00,humidity,93,,,,,,,,,,,,,,,,
145,DHT22,3528,-0.286,36.067,2023-02-16 06:07:45.280611+00:00,temperature,21,2023-02-16 06:07:45+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 06:07:45.280611+00:00,humidity,94,144,SDS011,3528,-0.286,36.067,2023-02-16 06:07:45.278188+00:00,P1,51.0,144,SDS011,3528,-0.286,36.067,2023-02-16 06:07:45.278188+00:00,P2,20.0
145,DHT22,3528,-0.286,36.067,2023-02-16 06:10:25.088547+00:00,temperature,21,2023-02-16 06:10:25+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 06:10:25.088547+00:00,humidity,93,144,SDS011,3528,-0.286,36.067,2023-02-16 06:10:25.088304+00:00,P1,43.0,144,SDS011,3528,-0.286,36.067,2023-02-16 06:10:25.088304+00:00,P2,21.0
145,DHT22,3528,-0.286,36.067,2023-02-16 06:13:05.090252+00:00,temperature,22,2023-02-16 06:13:05+00:00,145,DHT22,3528,-0.286,36.067,2023-02-16 06:13:05.090252+00:00,humidity,90,144,SDS011,3528,-0.286,36.067,2023-02-16 06:13:05.090318+00:00,P1,43.0,144,SDS011,3528,-0.286,36.067,2023-02-16 06:13:05.090318+00:00,P2,21.0
